,term_id,term_rank,term_str,n,num,stop,stem_porter,stem_snowball,stem_lancaster,pos_max,term_rank2,p,zipf_k,zipf_k2,zipf_k3,df,idf,tfidf_sum
7800,13702,7801,watchers,2,0,0,watcher,watcher,watch,UH,360,0.0001411432604093,15602,720,0.0508115737473535,1,0.47712125471966244,6.069743020229401e-06
10433,2233,10434,civilizations,1,0,0,civil,civil,civil,NN,361,7.057163020465773e-05,10434,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
10082,13041,10083,tuas,1,0,0,tua,tua,tua,VB,361,7.057163020465773e-05,10083,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
84,10559,85,room,510,0,0,room,room,room,NN,85,0.0359915314043754,43350,43350,3.0592801693719127,1,0.47712125471966244,6.069743020229401e-06
478,1131,479,beauty,73,0,0,beauti,beauti,beauty,JJ,289,0.00515172900494,34967,21097,1.4888496824276642,1,0.47712125471966244,6.069743020229401e-06
13486,6730,13487,invoices,1,0,0,invoic,invoic,invo,NN,361,7.057163020465773e-05,13487,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
8458,13430,8459,vat,1,0,0,vat,vat,vat,JJ,361,7.057163020465773e-05,8459,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
10088,12434,10089,talents,1,0,0,talent,talent,tal,NN,361,7.057163020465773e-05,10089,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
368,7747,369,mean,98,0,0,mean,mean,mean,VBG,264,0.0069160197600564,36162,25872,1.8258292166549048,1,0.47712125471966244,6.069743020229401e-06
9101,13859,9102,whites,1,0,0,white,white,whit,NNS,361,7.057163020465773e-05,9102,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
5148,7763,5149,medallions,3,0,0,medallion,medallion,medal,JJ,359,0.0002117148906139,15447,1077,0.0760056457304163,1,0.47712125471966244,6.069743020229401e-06
8832,29,8833,1861,1,1,0,1861,1861,1861,VB,361,7.057163020465773e-05,8833,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
10080,11643,10081,sovereignty,1,0,0,sovereignti,sovereignti,sovereignty,VB,361,7.057163020465773e-05,10081,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
10079,11117,10080,sheppard,1,0,0,sheppard,sheppard,sheppard,JJ,361,7.057163020465773e-05,10080,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
5565,10667,5566,sacristy,3,0,0,sacristi,sacristi,sacristy,VBG,359,0.0002117148906139,16698,1077,0.0760056457304163,1,0.47712125471966244,6.069743020229401e-06
8618,14020,8619,workbasket,1,0,0,workbasket,workbasket,workbasket,NN,361,7.057163020465773e-05,8619,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
7805,13690,7806,wars,2,0,0,war,war,war,NN,360,0.0001411432604093,15612,720,0.0508115737473535,1,0.47712125471966244,6.069743020229401e-06
10073,12438,10074,talkative,1,0,0,talk,talkat,talk,VB,361,7.057163020465773e-05,10074,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
10070,12451,10071,tangle,1,0,0,tangl,tangl,tangl,VBG,361,7.057163020465773e-05,10071,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
7825,3989,7826,easiest,2,0,0,easiest,easiest,easiest,NN,360,0.0001411432604093,15652,720,0.0508115737473535,1,0.47712125471966244,6.069743020229401e-06
13303,7025,13304,labored,1,0,0,labor,labor,lab,VB,361,7.057163020465773e-05,13304,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
5564,2680,5565,contemplate,3,0,0,contempl,contempl,contempl,VBD,359,0.0002117148906139,16695,1077,0.0760056457304163,1,0.47712125471966244,6.069743020229401e-06
9278,11292,9279,simoon,1,0,0,simoon,simoon,simoon,NN,361,7.057163020465773e-05,9279,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
10066,314,10067,afflict,1,0,0,afflict,afflict,afflict,JJ,361,7.057163020465773e-05,10067,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
10053,13011,10054,tropics,1,0,0,tropic,tropic,trop,VBN,361,7.057163020465773e-05,10054,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
7835,2619,7836,consequent,2,0,0,consequ,consequ,consequ,NN,360,0.0001411432604093,15672,720,0.0508115737473535,1,0.47712125471966244,6.069743020229401e-06
3681,6769,3682,isself,5,0,0,isself,isself,isself,NN,357,0.0003528581510232,18410,1785,0.125970359915314,1,0.47712125471966244,6.069743020229401e-06
3680,1349,3681,blessings,5,0,0,bless,bless,bless,VBZ,357,0.0003528581510232,18405,1785,0.125970359915314,1,0.47712125471966244,6.069743020229401e-06
86,1804,87,came,492,0,0,came,came,cam,VBD,87,0.0347212420606916,42804,42804,3.020748059280169,1,0.47712125471966244,6.069743020229401e-06
2926,4785,2927,fifteen,7,0,0,fifteen,fifteen,fifteen,NNS,355,0.0004940014114326,20489,2485,0.1753705010585744,1,0.47712125471966244,6.069743020229401e-06
2964,2191,2965,christines,7,0,0,christin,christin,christines,NNS,355,0.0004940014114326,20755,2485,0.1753705010585744,1,0.47712125471966244,6.069743020229401e-06
5216,7993,5217,modes,3,0,0,mode,mode,mod,JJ,359,0.0002117148906139,15651,1077,0.0760056457304163,1,0.47712125471966244,6.069743020229401e-06
380,205,381,across,95,0,0,across,across,across,NNS,267,0.0067043048694424,36195,25365,1.790049400141143,1,0.47712125471966244,6.069743020229401e-06
8500,12185,8501,suffused,1,0,0,suffus,suffus,suffus,JJ,361,7.057163020465773e-05,8501,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
3305,9612,3306,profeta,6,0,0,profeta,profeta,profet,NN,356,0.0004234297812279,19836,2136,0.1507410021171489,1,0.47712125471966244,6.069743020229401e-06
13468,6717,13469,investigating,1,0,0,investig,investig,investig,JJ,361,7.057163020465773e-05,13469,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
8614,14023,8615,workings,1,0,0,work,work,work,VBN,361,7.057163020465773e-05,8615,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
72,5832,73,has,614,0,1,ha,has,has,CD,73,0.0433309809456598,44822,44822,3.163161609033169,1,0.47712125471966244,6.069743020229401e-06
2447,11415,2448,slight,9,0,0,slight,slight,slight,NN,353,0.0006351446718419,22032,3177,0.2242060691601976,1,0.47712125471966244,6.069743020229401e-06
8487,13568,8488,vividly,1,0,0,vividli,vivid,vivid,NN,361,7.057163020465773e-05,8488,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
8485,12202,8486,sulkily,1,0,0,sulkili,sulkili,sulky,JJ,361,7.057163020465773e-05,8486,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
3717,11871,3718,statue,5,0,0,statu,statu,statu,JJ,357,0.0003528581510232,18590,1785,0.125970359915314,1,0.47712125471966244,6.069743020229401e-06
10133,13162,10134,uncommunicative,1,0,0,uncommun,uncommun,uncommun,NN,361,7.057163020465773e-05,10134,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
8997,145,8998,acanthuslike,1,0,0,acanthuslik,acanthuslik,acanthuslik,NN,361,7.057163020465773e-05,8998,361,0.0254763585038814,1,0.47712125471966244,6.069743020229401e-06
5571,3908,5572,duck,3,0,0,duck,duck,duck,RB,359,0.0002117148906139,16716,1077,0.0760056457304163,1,0.47712125471966244,6.069743020229401e-06
379,1132,380,became,96,0,0,becam,becam,becam,VBG,266,0.0067748764996471,36480,25536,1.80211714890614,1,0.47712125471966244,6.069743020229401e-06
5161,5851,5162,haughtily,3,0,0,haughtili,haughtili,haughty,VBZ,359,0.0002117148906139,15486,1077,0.0760056457304163,1,0.47712125471966244,6.069743020229401e-06
12565,1420,12566,bohemian,1,0,0,bohemian,bohemian,bohem,NN,361,7.057163020465773e-05,12566,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
8837,10307,8838,reservoirs,1,0,0,reservoir,reservoir,reservoir,NNS,361,7.057163020465773e-05,8838,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
12275,8881,12276,partners,1,0,0,partner,partner,partn,NNS,361,7.057163020465773e-05,12276,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
12305,8949,12306,pea,1,0,0,pea,pea,pea,NNS,361,7.057163020465773e-05,12306,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
6159,616,6160,appeals,2,0,0,appeal,appeal,ap,NN,360,0.0001411432604093,12320,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
6378,1661,6379,brutes,2,0,0,brute,brute,brut,JJ,360,0.0001411432604093,12758,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
6344,10061,6345,recovery,2,0,0,recoveri,recoveri,recovery,VBN,360,0.0001411432604093,12690,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
5307,1565,5308,breathlessly,3,0,0,breathlessli,breathless,breathless,VBN,359,0.0002117148906139,15924,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
12498,8572,12499,oped,1,0,0,ope,ope,op,RB,361,7.057163020465773e-05,12499,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
6389,11126,6390,shifty,2,0,0,shifti,shifti,shifty,NNS,360,0.0001411432604093,12780,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
13904,1489,13905,bouquets,1,0,0,bouquet,bouquet,bouquet,NN,361,7.057163020465773e-05,13905,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
6147,10275,6148,reproached,2,0,0,reproach,reproach,reproach,NNS,360,0.0001411432604093,12296,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
12267,9014,12268,perch,1,0,0,perch,perch,perch,NN,361,7.057163020465773e-05,12268,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
8820,11913,8821,stellated,1,0,0,stellat,stellat,stel,NNS,361,7.057163020465773e-05,8821,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
5305,12291,5306,surgeon,3,0,0,surgeon,surgeon,surgeon,JJ,359,0.0002117148906139,15918,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
6169,1819,6170,candour,2,0,0,candour,candour,cando,VBD,360,0.0001411432604093,12340,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
12553,8473,12554,obstruction,1,0,0,obstruct,obstruct,obstruct,VB,361,7.057163020465773e-05,12554,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
5333,6407,5334,incidents,3,0,0,incid,incid,incid,NN,359,0.0002117148906139,16002,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
12481,1412,12482,bobbing,1,0,0,bob,bob,bob,NN,361,7.057163020465773e-05,12482,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
6384,718,6385,arminius,2,0,0,arminiu,arminius,armini,NN,360,0.0001411432604093,12770,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
14158,1615,14159,broadly,1,0,0,broadli,broad,broad,NNS,361,7.057163020465773e-05,14159,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
5189,5752,5190,hammered,3,0,0,hammer,hammer,ham,JJ,359,0.0002117148906139,15570,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
12303,8951,12304,peaceable,1,0,0,peaceabl,peaceabl,peac,VBN,361,7.057163020465773e-05,12304,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
12540,8376,12541,notebook,1,0,0,notebook,notebook,notebook,NN,361,7.057163020465773e-05,12541,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
8758,11974,8759,stoppages,1,0,0,stoppag,stoppag,stop,NNS,361,7.057163020465773e-05,8759,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
6376,980,6377,backsheesh,2,0,0,backsheesh,backsheesh,backsheesh,VB,360,0.0001411432604093,12754,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
5170,2052,5171,chaps,3,0,0,chap,chap,chap,NN,359,0.0002117148906139,15513,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
12290,8853,12291,parley,1,0,0,parley,parley,parley,NNS,361,7.057163020465773e-05,12291,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
13930,7640,13931,mares,1,0,0,mare,mare,mar,VBD,361,7.057163020465773e-05,13931,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
8890,13793,8891,westwards,1,0,0,westward,westward,westward,NN,361,7.057163020465773e-05,8891,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
12284,8862,12285,parrots,1,0,0,parrot,parrot,parrot,NN,361,7.057163020465773e-05,12285,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
8895,10525,8896,robed,1,0,0,robe,robe,rob,RB,361,7.057163020465773e-05,8896,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
12304,1300,12305,bismuth,1,0,0,bismuth,bismuth,bismu,VBG,361,7.057163020465773e-05,12305,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
12301,8890,12302,passersby,1,0,0,passersbi,passersbi,passersby,NNS,361,7.057163020465773e-05,12302,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
6136,966,6137,aërial,2,0,0,aërial,aërial,aër,NNS,360,0.0001411432604093,12274,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
13936,7625,13937,mantlepiece,1,0,0,mantlepiec,mantlepiec,mantlepiec,VB,361,7.057163020465773e-05,13937,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
13899,1484,13900,boulevards,1,0,0,boulevard,boulevard,boulevard,JJS,361,7.057163020465773e-05,13900,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
12566,8445,12567,objective,1,0,0,object,object,object,NN,361,7.057163020465773e-05,12567,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
5308,12274,5309,supporting,3,0,0,support,support,support,NNS,359,0.0002117148906139,15927,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
5186,12572,5187,thankful,3,0,0,thank,thank,thank,NNS,359,0.0002117148906139,15561,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
14164,7774,14165,meditative,1,0,0,medit,medit,medit,FW,361,7.057163020465773e-05,14165,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
5330,5692,5331,guilt,3,0,0,guilt,guilt,guilt,JJ,359,0.0002117148906139,15993,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
5182,5875,5183,headed,3,0,0,head,head,head,NN,359,0.0002117148906139,15549,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
14017,7522,14018,maddened,1,0,0,madden,madden,mad,JJ,361,7.057163020465773e-05,14018,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
14108,1606,14109,bristling,1,0,0,bristl,bristl,bristl,VBD,361,7.057163020465773e-05,14109,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
6291,9715,6292,prowl,2,0,0,prowl,prowl,prowl,JJ,360,0.0001411432604093,12584,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
14041,7535,14042,maelstrom,1,0,0,maelstrom,maelstrom,maelstrom,NNS,361,7.057163020465773e-05,14042,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
6277,11900,6278,stean,2,0,0,stean,stean,ste,JJ,360,0.0001411432604093,12556,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
12415,9090,12416,petrofsky,1,0,0,petrofski,petrofski,petrofsky,VBN,361,7.057163020465773e-05,12416,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
12422,9122,12423,phonographs,1,0,0,phonograph,phonograph,phonograph,NN,361,7.057163020465773e-05,12423,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
8902,140,8903,abyss,1,0,0,abyss,abyss,abyss,NNS,361,7.057163020465773e-05,8903,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
6239,11858,6240,starts,2,0,0,start,start,start,SYM,360,0.0001411432604093,12480,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
14056,7857,14057,metropolitan,1,0,0,metropolitan,metropolitan,metropolit,NN,361,7.057163020465773e-05,14057,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
14007,7492,14008,lust,1,0,0,lust,lust,lust,NN,361,7.057163020465773e-05,14008,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
5272,1702,5273,burdon,3,0,0,burdon,burdon,burdon,VBG,359,0.0002117148906139,15819,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
6236,9963,6237,reaches,2,0,0,reach,reach,reach,NN,360,0.0001411432604093,12474,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
12369,9287,12370,plucky,1,0,0,plucki,plucki,plucky,NN,361,7.057163020465773e-05,12370,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
5275,6363,5276,impostor,3,0,0,impostor,impostor,impost,NN,359,0.0002117148906139,15828,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
6232,9954,6233,raw,2,0,0,raw,raw,raw,NN,360,0.0001411432604093,12466,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
6229,9947,6230,ravages,2,0,0,ravag,ravag,rav,JJ,360,0.0001411432604093,12460,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
12391,9180,12392,pinching,1,0,0,pinch,pinch,pinch,JJ,361,7.057163020465773e-05,12392,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
14033,7549,14034,magyars,1,0,0,magyar,magyar,magy,VBN,361,7.057163020465773e-05,14034,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
5303,7453,5304,lovingly,3,0,0,lovingli,love,lov,NN,359,0.0002117148906139,15912,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
5234,11392,5235,slave,3,0,0,slave,slave,slav,NN,359,0.0002117148906139,15705,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
6262,7188,6263,lectures,2,0,0,lectur,lectur,lect,NNS,360,0.0001411432604093,12526,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
8906,13842,8907,whirls,1,0,0,whirl,whirl,whirl,NN,361,7.057163020465773e-05,8907,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
6261,9922,6262,ranks,2,0,0,rank,rank,rank,NN,360,0.0001411432604093,12524,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
5232,5576,5233,grating,3,0,0,grate,grate,grat,NN,359,0.0002117148906139,15699,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
12400,9115,12401,philosophically,1,0,0,philosoph,philosoph,philosoph,JJ,361,7.057163020465773e-05,12401,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
6254,7196,6255,leering,2,0,0,leer,leer,leer,VBN,360,0.0001411432604093,12510,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
6252,10423,6253,rewarded,2,0,0,reward,reward,reward,NNS,360,0.0001411432604093,12506,720,0.0508115737473535,1,0.47712125471966244,5.94677005084832e-06
5251,6566,5252,insanity,3,0,0,insan,insan,ins,NNS,359,0.0002117148906139,15756,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
12393,9173,12394,pillars,1,0,0,pillar,pillar,pill,VB,361,7.057163020465773e-05,12394,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
12392,9179,12393,pincher,1,0,0,pincher,pincher,pinch,NN,361,7.057163020465773e-05,12393,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
14013,1687,14014,bullying,1,0,0,bulli,bulli,bul,NN,361,7.057163020465773e-05,14014,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
14025,7565,14026,majority,1,0,0,major,major,maj,NN,361,7.057163020465773e-05,14026,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
14030,7559,14031,mains,1,0,0,main,main,main,RB,361,7.057163020465773e-05,14031,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
12410,9102,12411,pheasant,1,0,0,pheasant,pheasant,pheas,NN,361,7.057163020465773e-05,12411,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
5277,7433,5278,lotus,3,0,0,lotu,lotus,lot,NN,359,0.0002117148906139,15834,1077,0.0760056457304163,1,0.47712125471966244,5.94677005084832e-06
14069,1603,14070,briskly,1,0,0,briskli,brisk,brisk,VBG,361,7.057163020465773e-05,14070,361,0.0254763585038814,1,0.47712125471966244,5.94677005084832e-06
